<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.21	03:48:00	0.90835	0.90837	0.90799	0.90801	51	0	15
2025.01.21	03:49:00	0.90801	0.90828	0.90795	0.90820	52	0	16
2025.01.21	03:50:00	0.90820	0.90820	0.90796	0.90801	51	0	16
2025.01.21	03:51:00	0.90801	0.90830	0.90800	0.90830	41	0	15
2025.01.21	03:52:00	0.90830	0.90837	0.90802	0.90821	48	0	15
2025.01.21	03:53:00	0.90822	0.90822	0.90805	0.90814	28	0	15
2025.01.21	03:54:00	0.90814	0.90833	0.90810	0.90825	51	0	15
2025.01.21	03:55:00	0.90825	0.90826	0.90796	0.90803	44	0	15
2025.01.21	03:56:00	0.90803	0.90815	0.90795	0.90796	45	0	15
2025.01.21	03:57:00	0.90786	0.90812	0.90781	0.90807	45	0	15
2025.01.21	03:58:00	0.90807	0.90824	0.90806	0.90813	35	0	15
2025.01.21	03:59:00	0.90815	0.90826	0.90811	0.90826	30	0	15
2025.01.21	04:00:00	0.90826	0.90834	0.90818	0.90823	37	0	15
2025.01.21	04:01:00	0.90823	0.90823	0.90795	0.90795	51	0	15
2025.01.21	04:02:00	0.90795	0.90796	0.90774	0.90777	55	0	15
2025.01.21	04:03:00	0.90778	0.90781	0.90753	0.90756	54	0	15
2025.01.21	04:04:00	0.90758	0.90758	0.90740	0.90751	46	0	16
2025.01.21	04:05:00	0.90752	0.90752	0.90718	0.90729	50	0	16
2025.01.21	04:06:00	0.90730	0.90755	0.90724	0.90754	54	0	16
2025.01.21	04:07:00	0.90754	0.90772	0.90754	0.90764	52	0	16
2025.01.21	04:08:00	0.90764	0.90777	0.90757	0.90767	40	0	16
2025.01.21	04:09:00	0.90767	0.90767	0.90752	0.90758	31	0	16
2025.01.21	04:10:00	0.90761	0.90776	0.90757	0.90770	46	0	16
2025.01.21	04:11:00	0.90770	0.90779	0.90757	0.90770	44	0	16
2025.01.21	04:12:00	0.90770	0.90785	0.90759	0.90762	43	0	16
2025.01.21	04:13:00	0.90762	0.90770	0.90761	0.90769	27	0	16
2025.01.21	04:14:00	0.90769	0.90787	0.90769	0.90772	57	0	16
2025.01.21	04:15:00	0.90772	0.90796	0.90771	0.90794	37	0	16
2025.01.21	04:16:00	0.90793	0.90806	0.90790	0.90801	37	0	16
2025.01.21	04:17:00	0.90800	0.90803	0.90791	0.90801	41	0	16
2025.01.21	04:18:00	0.90801	0.90802	0.90788	0.90789	34	0	16
2025.01.21	04:19:00	0.90789	0.90795	0.90765	0.90772	50	0	16
2025.01.21	04:20:00	0.90770	0.90777	0.90758	0.90770	43	0	16
2025.01.21	04:21:00	0.90770	0.90789	0.90770	0.90776	34	0	16
2025.01.21	04:22:00	0.90778	0.90789	0.90776	0.90786	29	0	15
2025.01.21	04:23:00	0.90786	0.90788	0.90770	0.90770	26	0	15
2025.01.21	04:24:00	0.90770	0.90787	0.90767	0.90767	31	0	15
2025.01.21	04:25:00	0.90768	0.90776	0.90758	0.90765	42	0	15
2025.01.21	04:26:00	0.90765	0.90775	0.90760	0.90762	27	0	15
2025.01.21	04:27:00	0.90762	0.90763	0.90753	0.90763	27	0	15
2025.01.21	04:28:00	0.90763	0.90768	0.90755	0.90759	35	0	15
2025.01.21	04:29:00	0.90759	0.90760	0.90748	0.90755	25	0	15
2025.01.21	04:30:00	0.90754	0.90756	0.90742	0.90753	42	0	15
2025.01.21	04:31:00	0.90753	0.90769	0.90751	0.90769	25	0	16
2025.01.21	04:32:00	0.90769	0.90769	0.90746	0.90747	37	0	16
2025.01.21	04:33:00	0.90747	0.90754	0.90736	0.90740	28	0	16
2025.01.21	04:34:00	0.90739	0.90754	0.90735	0.90754	32	0	16
2025.01.21	04:35:00	0.90754	0.90762	0.90750	0.90753	35	0	16
2025.01.21	04:36:00	0.90753	0.90760	0.90748	0.90754	34	0	16
2025.01.21	04:37:00	0.90754	0.90755	0.90741	0.90742	25	0	16
2025.01.21	04:38:00	0.90742	0.90751	0.90742	0.90743	25	0	16
2025.01.21	04:39:00	0.90743	0.90744	0.90721	0.90734	37	0	16
2025.01.21	04:40:00	0.90733	0.90737	0.90724	0.90736	36	0	16
2025.01.21	04:41:00	0.90736	0.90746	0.90724	0.90732	30	0	16
2025.01.21	04:42:00	0.90732	0.90749	0.90724	0.90728	42	0	16
2025.01.21	04:43:00	0.90728	0.90733	0.90718	0.90722	44	0	17
2025.01.21	04:44:00	0.90719	0.90731	0.90704	0.90728	44	0	17
2025.01.21	04:45:00	0.90728	0.90728	0.90698	0.90703	44	0	17
2025.01.21	04:46:00	0.90703	0.90710	0.90698	0.90708	33	0	17
2025.01.21	04:47:00	0.90708	0.90716	0.90698	0.90716	41	0	17
2025.01.21	04:48:00	0.90716	0.90725	0.90716	0.90722	26	0	17
2025.01.21	04:49:00	0.90721	0.90726	0.90712	0.90715	29	0	16
2025.01.21	04:50:00	0.90716	0.90741	0.90715	0.90734	32	0	16
2025.01.21	04:51:00	0.90734	0.90737	0.90722	0.90724	22	0	17
2025.01.21	04:52:00	0.90724	0.90729	0.90716	0.90728	23	0	16
2025.01.21	04:53:00	0.90728	0.90735	0.90715	0.90715	25	0	16
2025.01.21	04:54:00	0.90715	0.90727	0.90713	0.90724	26	0	16
2025.01.21	04:55:00	0.90724	0.90724	0.90708	0.90713	22	0	16
2025.01.21	04:56:00	0.90713	0.90713	0.90693	0.90699	31	0	16
2025.01.21	04:57:00	0.90699	0.90702	0.90699	0.90701	14	0	16
2025.01.21	04:58:00	0.90701	0.90710	0.90691	0.90708	35	0	16
2025.01.21	04:59:00	0.90708	0.90721	0.90708	0.90718	42	0	16
2025.01.21	05:00:00	0.90718	0.90719	0.90695	0.90704	40	0	16
2025.01.21	05:01:00	0.90704	0.90709	0.90694	0.90704	34	0	16
2025.01.21	05:02:00	0.90704	0.90709	0.90699	0.90700	24	0	16
2025.01.21	05:03:00	0.90700	0.90704	0.90696	0.90698	25	0	16
2025.01.21	05:04:00	0.90698	0.90712	0.90698	0.90702	24	0	16
2025.01.21	05:05:00	0.90700	0.90711	0.90700	0.90711	23	0	16
2025.01.21	05:06:00	0.90711	0.90729	0.90711	0.90714	29	0	16
2025.01.21	05:07:00	0.90714	0.90714	0.90697	0.90704	30	0	16
2025.01.21	05:08:00	0.90704	0.90705	0.90699	0.90702	20	0	16
2025.01.21	05:09:00	0.90702	0.90709	0.90701	0.90703	15	0	16
2025.01.21	05:10:00	0.90704	0.90704	0.90677	0.90678	33	0	16
2025.01.21	05:11:00	0.90678	0.90678	0.90664	0.90673	44	0	16
2025.01.21	05:12:00	0.90673	0.90681	0.90665	0.90677	30	0	16
2025.01.21	05:13:00	0.90677	0.90683	0.90673	0.90673	28	0	17
2025.01.21	05:14:00	0.90673	0.90680	0.90640	0.90641	61	0	17
2025.01.21	05:15:00	0.90641	0.90644	0.90625	0.90632	51	0	18
2025.01.21	05:16:00	0.90632	0.90640	0.90626	0.90626	31	0	18
2025.01.21	05:17:00	0.90626	0.90630	0.90622	0.90627	34	0	18
2025.01.21	05:18:00	0.90627	0.90657	0.90627	0.90656	31	0	17
2025.01.21	05:19:00	0.90655	0.90656	0.90641	0.90645	24	0	18
2025.01.21	05:20:00	0.90653	0.90653	0.90645	0.90646	40	0	17
2025.01.21	05:21:00	0.90646	0.90655	0.90643	0.90655	28	0	17
2025.01.21	05:22:00	0.90654	0.90655	0.90643	0.90648	28	0	16
2025.01.21	05:23:00	0.90648	0.90648	0.90630	0.90637	35	0	16
2025.01.21	05:24:00	0.90639	0.90643	0.90632	0.90640	39	0	17
2025.01.21	05:25:00	0.90641	0.90654	0.90641	0.90650	28	0	16
2025.01.21	05:26:00	0.90650	0.90653	0.90648	0.90653	23	0	15
2025.01.21	05:27:00	0.90653	0.90660	0.90651	0.90654	19	0	15
2025.01.21	05:28:00	0.90654	0.90655	0.90649	0.90654	9	0	14
2025.01.21	05:29:00	0.90654	0.90663	0.90654	0.90662	20	0	14
2025.01.21	05:30:00	0.90662	0.90670	0.90649	0.90650	31	0	14
2025.01.21	05:31:00	0.90650	0.90653	0.90644	0.90646	19	0	15
2025.01.21	05:32:00	0.90646	0.90661	0.90645	0.90661	20	0	14
2025.01.21	05:33:00	0.90661	0.90679	0.90660	0.90679	22	0	15
2025.01.21	05:34:00	0.90679	0.90681	0.90677	0.90677	19	0	14
2025.01.21	05:35:00	0.90677	0.90683	0.90677	0.90682	15	0	14
2025.01.21	05:36:00	0.90681	0.90704	0.90679	0.90703	30	0	14
2025.01.21	05:37:00	0.90702	0.90705	0.90694	0.90695	24	0	15
2025.01.21	05:38:00	0.90695	0.90699	0.90694	0.90699	14	0	14
2025.01.21	05:39:00	0.90698	0.90698	0.90691	0.90696	6	0	14
2025.01.21	05:40:00	0.90696	0.90705	0.90694	0.90697	23	0	14
2025.01.21	05:41:00	0.90697	0.90702	0.90697	0.90699	11	0	15
2025.01.21	05:42:00	0.90699	0.90715	0.90698	0.90712	21	0	14
2025.01.21	05:43:00	0.90712	0.90717	0.90712	0.90715	22	0	14
2025.01.21	05:44:00	0.90715	0.90716	0.90702	0.90702	8	0	14
2025.01.21	05:45:00	0.90702	0.90705	0.90688	0.90703	39	0	15
2025.01.21	05:46:00	0.90703	0.90709	0.90699	0.90707	24	0	16
2025.01.21	05:47:00	0.90706	0.90719	0.90706	0.90708	17	0	16
2025.01.21	05:48:00	0.90708	0.90710	0.90700	0.90706	16	0	17
2025.01.21	05:49:00	0.90706	0.90729	0.90706	0.90728	25	0	17
2025.01.21	05:50:00	0.90728	0.90729	0.90716	0.90719	32	0	18
2025.01.21	05:51:00	0.90715	0.90721	0.90712	0.90719	17	0	18
2025.01.21	05:52:00	0.90719	0.90723	0.90716	0.90720	15	0	17
2025.01.21	05:53:00	0.90724	0.90725	0.90719	0.90721	17	0	16
2025.01.21	05:54:00	0.90721	0.90725	0.90718	0.90724	21	0	16
2025.01.21	05:55:00	0.90724	0.90724	0.90706	0.90708	25	0	16
2025.01.21	05:56:00	0.90708	0.90709	0.90692	0.90692	15	0	16
2025.01.21	05:57:00	0.90692	0.90697	0.90690	0.90695	20	0	16
2025.01.21	05:58:00	0.90695	0.90709	0.90695	0.90708	17	0	16
2025.01.21	05:59:00	0.90707	0.90716	0.90707	0.90709	20	0	15
2025.01.21	06:00:00	0.90709	0.90710	0.90691	0.90691	18	0	15
2025.01.21	06:01:00	0.90691	0.90693	0.90687	0.90693	22	0	15
2025.01.21	06:02:00	0.90694	0.90699	0.90692	0.90696	19	0	15
2025.01.21	06:03:00	0.90696	0.90706	0.90693	0.90704	15	0	15
2025.01.21	06:04:00	0.90704	0.90710	0.90700	0.90703	22	0	16
2025.01.21	06:05:00	0.90703	0.90703	0.90696	0.90698	10	0	16
2025.01.21	06:06:00	0.90698	0.90713	0.90698	0.90710	28	0	16
2025.01.21	06:07:00	0.90710	0.90718	0.90709	0.90713	16	0	17
2025.01.21	06:08:00	0.90713	0.90719	0.90713	0.90719	14	0	16
2025.01.21	06:09:00	0.90718	0.90722	0.90711	0.90711	16	0	15
2025.01.21	06:10:00	0.90711	0.90719	0.90710	0.90710	18	0	16
2025.01.21	06:11:00	0.90710	0.90714	0.90709	0.90710	11	0	15
2025.01.21	06:12:00	0.90710	0.90713	0.90685	0.90685	13	0	15
2025.01.21	06:13:00	0.90685	0.90688	0.90675	0.90684	22	0	17
2025.01.21	06:14:00	0.90684	0.90688	0.90684	0.90687	9	0	16
2025.01.21	06:15:00	0.90687	0.90698	0.90687	0.90697	15	0	16
2025.01.21	06:16:00	0.90697	0.90697	0.90689	0.90690	13	0	15
2025.01.21	06:17:00	0.90690	0.90692	0.90685	0.90689	7	0	14
2025.01.21	06:18:00	0.90689	0.90689	0.90672	0.90683	28	0	14
2025.01.21	06:19:00	0.90683	0.90685	0.90682	0.90685	7	0	16
2025.01.21	06:20:00	0.90685	0.90686	0.90666	0.90669	20	0	16
2025.01.21	06:21:00	0.90669	0.90680	0.90669	0.90675	19	0	17
2025.01.21	06:22:00	0.90675	0.90677	0.90667	0.90669	22	0	17
2025.01.21	06:23:00	0.90669	0.90669	0.90659	0.90661	15	0	17
2025.01.21	06:24:00	0.90661	0.90661	0.90645	0.90648	21	0	18
2025.01.21	06:25:00	0.90648	0.90658	0.90647	0.90655	17	0	17
2025.01.21	06:26:00	0.90655	0.90659	0.90649	0.90652	13	0	18
2025.01.21	06:27:00	0.90652	0.90653	0.90643	0.90643	19	0	18
2025.01.21	06:28:00	0.90643	0.90650	0.90643	0.90649	10	0	16
2025.01.21	06:29:00	0.90649	0.90651	0.90648	0.90651	8	0	14
2025.01.21	06:30:00	0.90651	0.90656	0.90649	0.90652	13	0	14
2025.01.21	06:31:00	0.90652	0.90664	0.90650	0.90660	21	0	15
2025.01.21	06:32:00	0.90660	0.90660	0.90648	0.90649	18	0	17
2025.01.21	06:33:00	0.90649	0.90654	0.90647	0.90649	17	0	16
2025.01.21	06:34:00	0.90648	0.90666	0.90648	0.90664	16	0	15
2025.01.21	06:35:00	0.90664	0.90673	0.90664	0.90670	17	0	16
2025.01.21	06:36:00	0.90670	0.90679	0.90666	0.90677	19	0	15
2025.01.21	06:37:00	0.90677	0.90683	0.90676	0.90682	12	0	15
2025.01.21	06:38:00	0.90682	0.90696	0.90682	0.90693	23	0	14
2025.01.21	06:39:00	0.90693	0.90693	0.90679	0.90681	17	0	16
2025.01.21	06:40:00	0.90681	0.90685	0.90676	0.90679	17	0	15
2025.01.21	06:41:00	0.90679	0.90682	0.90678	0.90681	11	0	14
2025.01.21	06:42:00	0.90680	0.90689	0.90679	0.90688	16	0	14
2025.01.21	06:43:00	0.90687	0.90694	0.90686	0.90689	12	0	14
2025.01.21	06:44:00	0.90689	0.90693	0.90685	0.90686	12	0	15
2025.01.21	06:45:00	0.90686	0.90691	0.90685	0.90691	10	0	15
2025.01.21	06:46:00	0.90691	0.90696	0.90691	0.90695	13	0	14
2025.01.21	06:47:00	0.90695	0.90695	0.90692	0.90695	5	0	14
2025.01.21	06:48:00	0.90695	0.90696	0.90687	0.90693	23	0	14
2025.01.21	06:49:00	0.90693	0.90693	0.90689	0.90691	9	0	14
2025.01.21	06:50:00	0.90691	0.90694	0.90690	0.90694	9	0	14
2025.01.21	06:51:00	0.90694	0.90694	0.90689	0.90690	6	0	14
2025.01.21	06:52:00	0.90690	0.90690	0.90682	0.90682	11	0	14
2025.01.21	06:53:00	0.90682	0.90685	0.90670	0.90670	15	0	14
2025.01.21	06:54:00	0.90670	0.90672	0.90665	0.90668	11	0	16
2025.01.21	06:55:00	0.90668	0.90684	0.90668	0.90683	11	0	16
2025.01.21	06:56:00	0.90683	0.90686	0.90683	0.90686	8	0	15
2025.01.21	06:57:00	0.90686	0.90695	0.90686	0.90695	8	0	15
2025.01.21	06:58:00	0.90695	0.90695	0.90693	0.90695	11	0	14
2025.01.21	06:59:00	0.90695	0.90695	0.90691	0.90692	12	0	14
2025.01.21	07:00:00	0.90692	0.90698	0.90680	0.90686	29	0	14
2025.01.21	07:01:00	0.90686	0.90688	0.90683	0.90687	19	0	18
2025.01.21	07:02:00	0.90688	0.90690	0.90683	0.90683	14	0	18
2025.01.21	07:03:00	0.90683	0.90683	0.90682	0.90683	3	0	18
2025.01.21	07:04:00	0.90683	0.90690	0.90683	0.90689	7	0	17
2025.01.21	07:05:00	0.90689	0.90705	0.90689	0.90704	18	0	16
2025.01.21	07:06:00	0.90704	0.90708	0.90698	0.90699	14	0	17
2025.01.21	07:07:00	0.90699	0.90701	0.90699	0.90700	9	0	15
2025.01.21	07:08:00	0.90700	0.90703	0.90692	0.90699	16	0	15
2025.01.21	07:09:00	0.90699	0.90703	0.90699	0.90700	9	0	15
2025.01.21	07:10:00	0.90700	0.90711	0.90700	0.90710	13	0	14
2025.01.21	07:11:00	0.90711	0.90714	0.90709	0.90713	14	0	15
2025.01.21	07:12:00	0.90713	0.90719	0.90713	0.90718	7	0	16
2025.01.21	07:13:00	0.90718	0.90718	0.90710	0.90710	13	0	14
2025.01.21	07:14:00	0.90710	0.90717	0.90710	0.90716	8	0	14
2025.01.21	07:15:00	0.90716	0.90724	0.90716	0.90722	16	0	14
2025.01.21	07:16:00	0.90722	0.90724	0.90714	0.90723	12	0	14
2025.01.21	07:17:00	0.90723	0.90723	0.90715	0.90722	12	0	17
2025.01.21	07:18:00	0.90722	0.90724	0.90722	0.90724	3	0	15
2025.01.21	07:19:00	0.90724	0.90735	0.90724	0.90735	14	0	14
2025.01.21	07:20:00	0.90735	0.90739	0.90729	0.90730	20	0	14
2025.01.21	07:21:00	0.90728	0.90733	0.90725	0.90733	10	0	15
2025.01.21	07:22:00	0.90733	0.90734	0.90728	0.90730	13	0	14
2025.01.21	07:23:00	0.90730	0.90733	0.90728	0.90730	10	0	14
2025.01.21	07:24:00	0.90730	0.90734	0.90728	0.90733	14	0	14
2025.01.21	07:25:00	0.90733	0.90742	0.90733	0.90739	15	0	15
2025.01.21	07:26:00	0.90739	0.90746	0.90739	0.90742	16	0	15
2025.01.21	07:27:00	0.90742	0.90750	0.90739	0.90747	22	0	15
2025.01.21	07:28:00	0.90749	0.90752	0.90741	0.90741	19	0	18
2025.01.21	07:29:00	0.90741	0.90750	0.90740	0.90749	7	0	17
2025.01.21	07:30:00	0.90749	0.90753	0.90746	0.90750	11	0	17
2025.01.21	07:31:00	0.90753	0.90759	0.90753	0.90754	12	0	17
2025.01.21	07:32:00	0.90754	0.90756	0.90749	0.90753	12	0	17
2025.01.21	07:33:00	0.90753	0.90753	0.90743	0.90743	17	0	16
2025.01.21	07:34:00	0.90743	0.90744	0.90728	0.90733	25	0	16
2025.01.21	07:35:00	0.90733	0.90733	0.90721	0.90721	13	0	18
2025.01.21	07:36:00	0.90720	0.90732	0.90718	0.90731	13	0	18
2025.01.21	07:37:00	0.90731	0.90736	0.90731	0.90733	9	0	18
2025.01.21	07:38:00	0.90733	0.90736	0.90733	0.90736	11	0	18
2025.01.21	07:39:00	0.90736	0.90752	0.90736	0.90743	16	0	17
2025.01.21	07:40:00	0.90743	0.90747	0.90743	0.90746	9	0	18
2025.01.21	07:41:00	0.90746	0.90750	0.90746	0.90747	10	0	17
2025.01.21	07:42:00	0.90747	0.90753	0.90747	0.90752	13	0	14
2025.01.21	07:43:00	0.90752	0.90752	0.90748	0.90748	5	0	14
2025.01.21	07:44:00	0.90748	0.90751	0.90744	0.90748	12	0	14
2025.01.21	07:45:00	0.90748	0.90750	0.90747	0.90749	7	0	14
2025.01.21	07:46:00	0.90749	0.90757	0.90747	0.90748	12	0	14
2025.01.21	07:47:00	0.90748	0.90755	0.90747	0.90755	5	0	14
2025.01.21	07:48:00	0.90755	0.90760	0.90755	0.90759	9	0	14
2025.01.21	07:49:00	0.90759	0.90768	0.90759	0.90765	20	0	14
2025.01.21	07:50:00	0.90765	0.90766	0.90760	0.90760	12	0	14
2025.01.21	07:51:00	0.90760	0.90763	0.90760	0.90763	8	0	14
2025.01.21	07:52:00	0.90763	0.90763	0.90758	0.90758	7	0	14
2025.01.21	07:53:00	0.90758	0.90768	0.90752	0.90752	17	0	14
2025.01.21	07:54:00	0.90752	0.90757	0.90751	0.90751	14	0	18
2025.01.21	07:55:00	0.90756	0.90760	0.90752	0.90753	17	0	18
2025.01.21	07:56:00	0.90753	0.90785	0.90753	0.90774	31	0	18
2025.01.21	07:57:00	0.90774	0.90789	0.90774	0.90783	18	0	18
2025.01.21	07:58:00	0.90783	0.90784	0.90771	0.90780	23	0	18
2025.01.21	07:59:00	0.90783	0.90790	0.90783	0.90788	22	0	18
2025.01.21	08:00:00	0.90789	0.90807	0.90789	0.90799	24	0	18
2025.01.21	08:01:00	0.90799	0.90804	0.90794	0.90803	29	0	18
2025.01.21	08:02:00	0.90803	0.90813	0.90803	0.90807	18	0	18
2025.01.21	08:03:00	0.90811	0.90811	0.90801	0.90803	21	0	18
2025.01.21	08:04:00	0.90803	0.90809	0.90802	0.90809	18	0	18
2025.01.21	08:05:00	0.90809	0.90814	0.90807	0.90809	26	0	18
2025.01.21	08:06:00	0.90809	0.90809	0.90802	0.90804	24	0	18
2025.01.21	08:07:00	0.90804	0.90811	0.90800	0.90811	15	0	17
2025.01.21	08:08:00	0.90811	0.90813	0.90810	0.90812	6	0	17
2025.01.21	08:09:00	0.90812	0.90813	0.90808	0.90810	6	0	16
2025.01.21	08:10:00	0.90810	0.90819	0.90809	0.90816	14	0	15
2025.01.21	08:11:00	0.90816	0.90824	0.90816	0.90823	13	0	16
2025.01.21	08:12:00	0.90823	0.90824	0.90817	0.90819	15	0	16
2025.01.21	08:13:00	0.90819	0.90826	0.90809	0.90811	24	0	16
2025.01.21	08:14:00	0.90811	0.90814	0.90802	0.90802	15	0	17
2025.01.21	08:15:00	0.90804	0.90811	0.90803	0.90807	27	0	18
2025.01.21	08:16:00	0.90807	0.90818	0.90807	0.90817	25	0	17
2025.01.21	08:17:00	0.90817	0.90821	0.90813	0.90815	15	0	16
2025.01.21	08:18:00	0.90815	0.90817	0.90812	0.90812	12	0	16
2025.01.21	08:19:00	0.90812	0.90813	0.90799	0.90799	22	0	15
2025.01.21	08:20:00	0.90798	0.90813	0.90798	0.90807	30	0	16
2025.01.21	08:21:00	0.90807	0.90807	0.90800	0.90803	9	0	17
2025.01.21	08:22:00	0.90803	0.90812	0.90800	0.90810	15	0	17
2025.01.21	08:23:00	0.90811	0.90812	0.90807	0.90809	13	0	17
2025.01.21	08:24:00	0.90809	0.90816	0.90809	0.90816	15	0	16
2025.01.21	08:25:00	0.90816	0.90821	0.90812	0.90819	16	0	15
2025.01.21	08:26:00	0.90819	0.90819	0.90810	0.90810	15	0	15
2025.01.21	08:27:00	0.90810	0.90813	0.90799	0.90808	16	0	14
2025.01.21	08:28:00	0.90808	0.90813	0.90808	0.90813	8	0	15
2025.01.21	08:29:00	0.90813	0.90815	0.90811	0.90811	19	0	14
2025.01.21	08:30:00	0.90813	0.90827	0.90813	0.90824	16	0	14
2025.01.21	08:31:00	0.90824	0.90835	0.90824	0.90826	25	0	15
2025.01.21	08:32:00	0.90826	0.90827	0.90819	0.90824	25	0	17
2025.01.21	08:33:00	0.90824	0.90828	0.90820	0.90822	16	0	17
2025.01.21	08:34:00	0.90822	0.90831	0.90820	0.90831	11	0	15
2025.01.21	08:35:00	0.90833	0.90842	0.90833	0.90840	24	0	16
2025.01.21	08:36:00	0.90840	0.90841	0.90838	0.90841	18	0	14
2025.01.21	08:37:00	0.90841	0.90853	0.90840	0.90853	17	0	14
2025.01.21	08:38:00	0.90854	0.90859	0.90845	0.90848	24	0	15
2025.01.21	08:39:00	0.90848	0.90848	0.90834	0.90835	16	0	18
2025.01.21	08:40:00	0.90835	0.90837	0.90830	0.90834	15	0	17
2025.01.21	08:41:00	0.90835	0.90836	0.90827	0.90828	14	0	15
2025.01.21	08:42:00	0.90828	0.90833	0.90828	0.90829	9	0	14
2025.01.21	08:43:00	0.90829	0.90833	0.90827	0.90827	14	0	14
2025.01.21	08:44:00	0.90827	0.90828	0.90809	0.90822	35	0	14
2025.01.21	08:45:00	0.90822	0.90829	0.90818	0.90823	21	0	18
2025.01.21	08:46:00	0.90823	0.90828	0.90819	0.90822	20	0	18
2025.01.21	08:47:00	0.90819	0.90827	0.90819	0.90819	30	0	18
2025.01.21	08:48:00	0.90819	0.90836	0.90817	0.90834	26	0	18
2025.01.21	08:49:00	0.90834	0.90843	0.90834	0.90836	18	0	18
2025.01.21	08:50:00	0.90838	0.90863	0.90838	0.90863	29	0	18
2025.01.21	08:51:00	0.90863	0.90866	0.90862	0.90862	15	0	18
2025.01.21	08:52:00	0.90862	0.90866	0.90861	0.90863	14	0	18
2025.01.21	08:53:00	0.90863	0.90866	0.90861	0.90864	26	0	18
2025.01.21	08:54:00	0.90864	0.90871	0.90864	0.90871	11	0	17
2025.01.21	08:55:00	0.90871	0.90874	0.90865	0.90866	19	0	17
2025.01.21	08:56:00	0.90866	0.90868	0.90862	0.90862	11	0	18
2025.01.21	08:57:00	0.90862	0.90873	0.90856	0.90873	15	0	17
2025.01.21	08:58:00	0.90874	0.90874	0.90855	0.90859	26	0	20
2025.01.21	08:59:00	0.90859	0.90861	0.90850	0.90857	17	0	20
2025.01.21	09:00:00	0.90857	0.90873	0.90856	0.90873	50	0	19
2025.01.21	09:01:00	0.90873	0.90874	0.90860	0.90862	51	0	19
2025.01.21	09:02:00	0.90862	0.90869	0.90856	0.90869	33	0	17
2025.01.21	09:03:00	0.90870	0.90882	0.90865	0.90882	40	0	17
2025.01.21	09:04:00	0.90883	0.90887	0.90878	0.90882	35	0	17
2025.01.21	09:05:00	0.90882	0.90891	0.90879	0.90887	35	0	17
2025.01.21	09:06:00	0.90886	0.90887	0.90864	0.90879	36	0	17
2025.01.21	09:07:00	0.90879	0.90896	0.90876	0.90881	40	0	17
2025.01.21	09:08:00	0.90881	0.90890	0.90874	0.90877	26	0	17
2025.01.21	09:09:00	0.90877	0.90877	0.90863	0.90869	32	0	17
2025.01.21	09:10:00	0.90869	0.90884	0.90869	0.90873	38	0	17
2025.01.21	09:11:00	0.90873	0.90873	0.90853	0.90856	35	0	17
2025.01.21	09:12:00	0.90856	0.90864	0.90853	0.90853	23	0	16
2025.01.21	09:13:00	0.90853	0.90855	0.90842	0.90847	36	0	16
2025.01.21	09:14:00	0.90847	0.90855	0.90843	0.90843	28	0	16
2025.01.21	09:15:00	0.90843	0.90852	0.90825	0.90826	23	0	16
2025.01.21	09:16:00	0.90826	0.90829	0.90819	0.90819	24	0	16
2025.01.21	09:17:00	0.90819	0.90827	0.90817	0.90818	25	0	16
2025.01.21	09:18:00	0.90818	0.90823	0.90817	0.90821	28	0	16
2025.01.21	09:19:00	0.90821	0.90823	0.90815	0.90823	27	0	15
2025.01.21	09:20:00	0.90823	0.90831	0.90821	0.90828	24	0	15
2025.01.21	09:21:00	0.90828	0.90831	0.90810	0.90815	27	0	15
2025.01.21	09:22:00	0.90815	0.90833	0.90815	0.90832	25	0	15
2025.01.21	09:23:00	0.90831	0.90831	0.90819	0.90820	19	0	15
2025.01.21	09:24:00	0.90820	0.90831	0.90820	0.90831	22	0	15
2025.01.21	09:25:00	0.90834	0.90841	0.90834	0.90836	22	0	15
2025.01.21	09:26:00	0.90834	0.90835	0.90822	0.90823	31	0	15
2025.01.21	09:27:00	0.90823	0.90828	0.90806	0.90807	34	0	15
2025.01.21	09:28:00	0.90807	0.90815	0.90807	0.90807	8	0	15
2025.01.21	09:29:00	0.90807	0.90810	0.90805	0.90809	20	0	15
2025.01.21	09:30:00	0.90809	0.90824	0.90801	0.90804	30	0	15
2025.01.21	09:31:00	0.90804	0.90808	0.90801	0.90802	25	0	15
2025.01.21	09:32:00	0.90802	0.90802	0.90782	0.90784	31	0	15
2025.01.21	09:33:00	0.90784	0.90788	0.90761	0.90763	52	0	15
2025.01.21	09:34:00	0.90763	0.90774	0.90763	0.90773	25	0	16
2025.01.21	09:35:00	0.90773	0.90774	0.90760	0.90761	22	0	16
2025.01.21	09:36:00	0.90761	0.90770	0.90754	0.90770	22	0	16
2025.01.21	09:37:00	0.90770	0.90784	0.90770	0.90783	23	0	16
2025.01.21	09:38:00	0.90783	0.90795	0.90782	0.90795	23	0	15
2025.01.21	09:39:00	0.90795	0.90795	0.90774	0.90781	34	0	15
2025.01.21	09:40:00	0.90781	0.90801	0.90781	0.90801	19	0	15
2025.01.21	09:41:00	0.90803	0.90806	0.90798	0.90801	33	0	15
2025.01.21	09:42:00	0.90801	0.90805	0.90788	0.90790	33	0	15
2025.01.21	09:43:00	0.90790	0.90795	0.90783	0.90785	33	0	15
2025.01.21	09:44:00	0.90786	0.90802	0.90785	0.90797	34	0	16
